monthly_income,rent,utilities,existing_emi,income_stability,affordability_index,nsf_frequency,bill_payment_latency,network_centrality,time_to_zero,time_to_zero_norm,debt_to_income,transaction_frequency,txn_freq_norm,merchant_diversity,age,loan_tenure_months,requested_amount,default
66364.0,20600.0,8090.0,13427.0,0.3696,0.3654,3,2.14,0.24,1.0,0.0333,0.2023,32,0.32,12,54,24,400100.0,0
19263.0,9225.0,1207.0,4780.0,0.4293,0.2103,7,6.06,0.32,23.4,0.7813,0.2482,20,0.2,16,48,12,52400.0,1
17862.0,4534.0,3144.0,5417.0,0.2435,0.2669,7,2.91,0.28,30.0,1.0,0.3033,31,0.31,14,40,12,96800.0,0
21771.0,11559.0,1836.0,7373.0,0.3835,0.0461,8,1.24,0.18,18.3,0.6085,0.3387,32,0.32,9,44,18,84700.0,1
18363.0,3567.0,1452.0,5732.0,0.4042,0.4145,7,13.33,0.22,1.3,0.0433,0.3121,24,0.24,11,47,12,59000.0,1
35595.0,4172.0,3049.0,5822.0,0.3721,0.6336,4,-4.29,0.12,7.7,0.2579,0.1636,18,0.18,6,37,18,192000.0,0
8352.0,4114.0,1341.0,2183.0,0.822,0.0854,9,5.58,0.2,4.9,0.1645,0.2614,17,0.17,10,46,12,56300.0,1
11705.0,5133.0,696.0,985.0,0.3313,0.4179,2,-7.08,0.1,10.2,0.3391,0.0842,22,0.22,5,50,12,69900.0,0
11606.0,2372.0,1101.0,259.0,0.3297,0.6784,9,1.05,0.14,5.5,0.1829,0.0223,19,0.19,7,36,18,79800.0,0
38956.0,21158.0,1373.0,751.0,0.1229,0.4024,2,-1.67,0.26,13.8,0.4594,0.0193,17,0.17,13,41,18,236500.0,0
61474.0,20042.0,10483.0,5192.0,0.2604,0.419,2,2.33,0.24,3.8,0.1277,0.0845,25,0.25,12,34,12,177700.0,0
20688.0,10923.0,1819.0,272.0,0.3067,0.371,7,2.4,0.26,23.3,0.7783,0.0131,29,0.29,13,43,6,45900.0,0
19905.0,6514.0,1437.0,5924.0,0.7372,0.303,10,-2.36,0.16,11.4,0.3813,0.2976,28,0.28,8,54,18,46800.0,1
22972.0,7175.0,2954.0,3939.0,0.2403,0.3876,2,-1.05,0.18,1.3,0.0435,0.1715,31,0.31,9,28,12,142200.0,0
44229.0,13362.0,6628.0,12553.0,0.5827,0.2642,6,-1.58,0.16,15.5,0.5178,0.2838,29,0.29,8,23,6,328800.0,0
12627.0,3165.0,2124.0,4154.0,0.8333,0.2521,5,14.67,0.26,5.1,0.1707,0.329,32,0.32,13,36,6,30100.0,1
25413.0,8645.0,2265.0,8840.0,0.5333,0.2228,5,-3.54,0.28,3.0,0.099,0.3479,35,0.35,14,40,12,130900.0,1
39542.0,12007.0,6647.0,12970.0,0.2218,0.2003,6,5.12,0.36,2.7,0.0894,0.328,25,0.25,18,21,6,140700.0,0
29752.0,3467.0,3244.0,7462.0,0.2983,0.5236,4,-7.57,0.22,1.0,0.0333,0.2508,18,0.18,11,43,24,189200.0,0
24680.0,5360.0,1165.0,3818.0,0.2946,0.5809,6,1.9,0.22,3.7,0.123,0.1547,15,0.15,11,34,12,59600.0,0
40160.0,7868.0,6983.0,8405.0,0.538,0.4209,3,9.27,0.2,5.8,0.1918,0.2093,18,0.18,10,37,12,245300.0,0
8000.0,3923.0,985.0,2286.0,0.3316,0.1008,6,8.75,0.24,10.4,0.3456,0.2858,32,0.32,12,50,18,59900.0,1
33081.0,12223.0,4381.0,10392.0,0.4579,0.1839,6,2.77,0.14,7.9,0.2619,0.3141,31,0.31,7,39,12,126400.0,1
14877.0,6600.0,2817.0,4980.0,0.4192,0.0322,6,6.39,0.22,8.4,0.2787,0.3348,13,0.13,11,40,12,64000.0,1
8000.0,4245.0,1000.0,2046.0,0.2482,0.0887,5,2.68,0.16,1.1,0.036,0.2557,26,0.26,8,24,18,17200.0,1
29933.0,11668.0,926.0,5657.0,0.0861,0.3902,6,2.9,0.24,1.6,0.0525,0.189,28,0.28,12,26,12,183800.0,0
50221.0,27229.0,8940.0,17022.0,0.2394,0.0,5,-3.72,0.3,9.8,0.3262,0.3389,23,0.23,15,46,12,200500.0,0
20283.0,4874.0,1590.0,6805.0,0.3466,0.3458,7,-3.05,0.28,10.7,0.3563,0.3355,20,0.2,14,32,24,134800.0,0
39016.0,7172.0,4499.0,6521.0,0.2597,0.5337,3,2.01,0.22,13.6,0.4517,0.1671,23,0.23,11,48,12,233200.0,0
14083.0,16313.0,3757.0,13157.0,0.5041,0.4266,2,-3.15,0.3,30.0,1.0,0.227,27,0.27,15,25,18,337300.0,1
48482.0,15120.0,3902.0,13732.0,0.2049,0.3244,2,8.25,0.3,1.0,0.0333,0.2832,23,0.23,15,27,12,124900.0,0
58923.0,29633.0,8646.0,8931.0,0.2375,0.1988,0,-2.87,0.26,5.7,0.1913,0.1516,30,0.3,13,38,18,387100.0,0
34382.0,12101.0,3542.0,9980.0,0.2518,0.2547,8,3.18,0.16,13.1,0.4365,0.2903,29,0.29,8,42,18,82200.0,0
13910.0,5335.0,3148.0,899.0,0.4631,0.5929,0,-8.29,0.16,22.5,0.7491,0.039,22,0.22,8,54,12,65800.0,1
64293.0,3658.0,1432.0,1419.0,0.5303,0.0871,11,6.95,0.26,10.5,0.35,0.1684,37,0.37,13,53,12,61200.0,1
19003.0,6226.0,1671.0,3210.0,0.3427,0.4155,8,3.56,0.22,14.9,0.4955,0.1689,25,0.25,11,52,12,86400.0,0
13280.0,2297.0,1682.0,3182.0,0.3789,0.4608,4,-0.95,0.3,5.6,0.1861,0.2396,21,0.21,15,24,12,103900.0,0
80000.0,28766.0,12975.0,3260.0,0.19,0.4375,0,4.5,0.2,29.9,0.9966,0.0407,27,0.27,10,48,12,278800.0,0
19820.0,10111.0,3004.0,716.0,0.2557,0.3022,2,7.32,0.32,8.0,0.2661,0.0361,25,0.25,16,33,18,121200.0,0
11097.0,11364.0,2888.0,7476.0,0.4947,0.0838,12,-7.55,0.18,4.4,0.1473,0.3152,31,0.31,9,42,6,118500.0,1
30665.0,11164.0,2919.0,3260.0,0.172,0.4345,2,4.58,0.24,1.2,0.0409,0.1063,22,0.22,12,39,12,63200.0,0
22610.0,6098.0,2245.0,2587.0,0.471,0.5166,9,-1.32,0.26,16.8,0.5595,0.1144,16,0.16,13,49,12,166300.0,0
60903.0,8474.0,6312.0,16560.0,0.3712,0.4853,3,5.78,0.18,7.3,0.2436,0.2719,27,0.27,9,49,24,184900.0,0
15160.0,4720.0,1354.0,2201.0,0.3835,0.4541,3,2.39,0.22,1.0,0.0333,0.1452,25,0.25,11,46,12,103800.0,0
24755.0,10853.0,3685.0,7217.0,0.4781,0.1212,5,-0.51,0.28,13.7,0.458,0.2915,26,0.26,14,50,18,65200.0,0
14108.0,3698.0,724.0,1982.0,0.6495,0.546,6,8.15,0.18,1.0,0.0333,0.1405,20,0.2,9,21,12,84400.0,1
9976.0,2055.0,1940.0,2656.0,0.2647,0.3334,8,9.21,0.2,3.9,0.1299,0.2662,23,0.23,10,25,12,63500.0,1
15259.0,7921.0,2479.0,2806.0,0.6153,0.1346,7,-6.41,0.18,3.2,0.1059,0.1839,24,0.24,9,32,18,61300.0,1
21542.0,10118.0,1738.0,7056.0,0.2374,0.1221,9,0.86,0.2,30.0,1.0,0.3275,22,0.22,10,53,12,78100.0,0
17025.0,6592.0,634.0,1951.0,0.2744,0.461,3,-0.07,0.12,7.8,0.2606,0.1146,19,0.19,6,40,24,129700.0,0
14538.0,2349.0,2194.0,1846.0,0.4073,0.5606,6,1.99,0.16,5.3,0.1776,0.1269,24,0.24,8,43,12,48000.0,0
9473.0,1565.0,1467.0,3216.0,0.3898,0.3405,6,5.63,0.2,4.8,0.1596,0.3395,25,0.25,10,54,24,25100.0,0
20955.0,3069.0,4061.0,5409.0,0.583,0.4016,7,-4.89,0.2,10.3,0.3443,0.2581,25,0.25,10,23,12,50300.0,1
8930.0,3370.0,653.0,2415.0,0.4455,0.2791,8,8.0,0.3,1.0,0.0333,0.2704,19,0.19,15,39,12,43600.0,1
34753.0,5283.0,1531.0,3600.0,0.2016,0.7003,5,-0.72,0.22,13.9,0.4638,0.1036,27,0.27,11,23,12,273800.0,0
23143.0,11090.0,4295.0,4310.0,0.1989,0.149,8,-1.12,0.26,4.0,0.1348,0.1862,24,0.24,13,50,18,120700.0,0
9186.0,5023.0,680.0,1008.0,0.2838,0.2695,6,5.16,0.22,1.2,0.0406,0.1097,24,0.24,11,46,18,56300.0,0
18297.0,4846.0,2793.0,1664.0,0.3821,0.4915,5,9.74,0.24,27.8,0.9254,0.091,33,0.33,12,21,6,59300.0,0
14027.0,4266.0,565.0,2628.0,0.4333,0.4682,6,5.02,0.22,11.1,0.3684,0.1873,26,0.26,11,43,12,36600.0,1
26676.0,11210.0,4249.0,9222.0,0.7109,0.0747,6,3.19,0.28,8.1,0.2694,0.3457,24,0.24,14,25,6,121400.0,1
49231.0,25685.0,2540.0,3698.0,0.5326,0.3516,5,-0.74,0.2,6.2,0.2062,0.0751,26,0.26,10,22,24,246200.0,0
8000.0,4019.0,1186.0,679.0,0.2335,0.2645,7,2.87,0.22,18.4,0.613,0.0849,21,0.21,11,28,18,24600.0,0
23600.0,2972.0,2844.0,2008.0,0.3574,0.6685,5,0.39,0.22,11.9,0.3963,0.0851,34,0.34,11,40,12,177900.0,0
20009.0,3523.0,3850.0,5544.0,0.535,0.3544,5,-4.17,0.26,23.1,0.7713,0.2771,21,0.21,13,45,18,107600.0,0
32952.0,14485.0,1195.0,5887.0,0.179,0.3455,4,3.69,0.2,1.0,0.0333,0.1787,13,0.13,10,47,18,208300.0,0
25032.0,10263.0,1994.0,3371.0,0.2169,0.3757,5,7.99,0.24,30.0,1.0,0.1347,16,0.16,12,22,18,151800.0,0
14028.0,2244.0,587.0,4143.0,0.5441,0.5029,9,1.57,0.18,1.8,0.0607,0.2953,11,0.11,9,21,12,35800.0,1
18189.0,5928.0,3264.0,1894.0,0.415,0.3905,3,11.62,0.4,4.7,0.1579,0.1041,25,0.25,20,33,12,64000.0,0
13662.0,6167.0,1789.0,1875.0,0.2759,0.2804,2,0.83,0.24,7.8,0.2605,0.1373,31,0.31,12,49,12,76700.0,0
42008.0,8336.0,5081.0,1082.0,0.1418,0.6548,2,-1.5,0.2,24.0,0.8011,0.0258,21,0.21,10,25,18,124100.0,0
22310.0,10978.0,1168.0,929.0,0.28,0.414,5,14.66,0.26,7.2,0.2389,0.0416,29,0.29,13,22,18,104800.0,0
68921.0,8535.0,7797.0,3298.0,0.2049,0.7152,0,3.42,0.28,3.2,0.107,0.0479,22,0.22,14,50,12,402000.0,0
21239.0,9600.0,2077.0,2579.0,0.5455,0.3288,5,1.62,0.22,2.0,0.0654,0.1214,24,0.24,11,30,18,57400.0,1
14400.0,5430.0,1205.0,2641.0,0.2577,0.3558,3,3.47,0.26,15.7,0.5248,0.1834,17,0.17,13,26,12,37700.0,0
8882.0,2148.0,1432.0,2.0,0.6727,0.5966,12,3.52,0.18,7.3,0.2426,0.0003,24,0.24,9,24,18,53100.0,1
8000.0,3395.0,323.0,532.0,0.3694,0.4687,8,0.25,0.16,24.7,0.8248,0.0665,30,0.3,8,44,12,52900.0,0
8514.0,3849.0,1191.0,523.0,0.4313,0.3465,2,3.28,0.2,2.7,0.0888,0.0615,30,0.3,10,50,6,55100.0,0
25855.0,13451.0,4393.0,2293.0,0.4569,0.2212,6,0.28,0.28,1.0,0.0333,0.0887,28,0.28,14,43,18,66200.0,1
29889.0,7935.0,5507.0,1737.0,0.4181,0.4921,5,-3.43,0.12,1.0,0.0336,0.0581,27,0.27,6,51,12,144200.0,0
8529.0,3486.0,1337.0,583.0,0.4331,0.3662,9,-0.18,0.24,30.0,1.0,0.0683,21,0.21,12,46,18,39800.0,0
37685.0,13988.0,2940.0,12977.0,0.2322,0.2064,2,-1.82,0.24,4.0,0.1319,0.3444,26,0.26,12,42,18,105600.0,0
16484.0,5544.0,2177.0,3431.0,0.3932,0.3234,6,2.32,0.3,6.1,0.2027,0.2082,32,0.32,15,50,12,97000.0,0
24054.0,12044.0,1300.0,6421.0,0.5698,0.1783,6,-0.31,0.14,4.3,0.145,0.2669,20,0.2,7,51,12,95300.0,1
57950.0,5878.0,2892.0,16618.0,0.3247,0.5619,0,11.85,0.2,13.4,0.4451,0.2868,29,0.29,10,37,18,272700.0,0
37726.0,8562.0,5228.0,8816.0,0.3161,0.4008,2,4.12,0.34,30.0,1.0,0.2337,39,0.39,17,31,12,186700.0,0
18749.0,6416.0,3275.0,4620.0,0.7083,0.2367,11,-7.55,0.22,25.6,0.8529,0.2464,19,0.19,11,21,6,95500.0,1
12904.0,2326.0,535.0,2856.0,0.4049,0.557,5,-3.89,0.22,3.5,0.1174,0.2213,25,0.25,11,43,6,51100.0,0
8000.0,4068.0,384.0,1818.0,0.4537,0.2162,4,3.15,0.18,30.0,1.0,0.2273,21,0.21,9,27,12,44600.0,0
14307.0,5600.0,1805.0,4649.0,0.5706,0.1575,10,5.89,0.24,5.7,0.1915,0.325,24,0.24,12,43,12,52800.0,1
19406.0,6114.0,1302.0,1262.0,0.191,0.5528,5,4.68,0.3,5.9,0.1976,0.065,18,0.18,15,25,24,145700.0,0
12182.0,5684.0,1632.0,1171.0,0.4958,0.3032,6,5.4,0.18,7.7,0.2558,0.0962,29,0.29,9,22,6,59600.0,0
20358.0,6167.0,1353.0,665.0,0.2687,0.598,5,-0.79,0.24,2.8,0.0939,0.0326,34,0.34,12,47,24,55000.0,0
23066.0,8105.0,1149.0,6760.0,0.1136,0.3057,8,13.07,0.2,4.9,0.163,0.2931,28,0.28,10,33,12,113800.0,0
19247.0,1948.0,2362.0,3023.0,0.2852,0.6189,8,-0.4,0.28,17.6,0.5869,0.1571,23,0.23,14,53,12,124600.0,0
14913.0,3946.0,2633.0,4735.0,0.3255,0.2414,6,7.33,0.24,22.8,0.7587,0.3175,27,0.27,12,22,6,60300.0,0
24372.0,3959.0,3570.0,3512.0,0.2953,0.547,6,-4.46,0.26,30.0,1.0,0.1441,36,0.36,13,50,18,56000.0,0
28715.0,11783.0,4858.0,4448.0,0.3522,0.2655,5,-4.47,0.26,28.3,0.9434,0.1549,26,0.26,13,38,12,78000.0,0
11450.0,3613.0,862.0,1797.0,0.6216,0.4522,3,5.04,0.16,1.8,0.0595,0.1569,21,0.21,8,52,12,38400.0,1
51357.0,12110.0,9276.0,11010.0,0.1547,0.3692,2,6.52,0.28,5.1,0.171,0.2144,21,0.21,14,40,18,275500.0,0
20761.0,6447.0,1954.0,5567.0,0.0986,0.3272,4,-1.43,0.1,2.9,0.0978,0.2681,25,0.25,5,36,6,116800.0,0
22277.0,4329.0,3897.0,2739.0,0.3309,0.5078,7,8.47,0.2,10.4,0.3479,0.123,21,0.21,10,36,12,144900.0,0
10984.0,17393.0,3709.0,7430.0,0.4166,0.1531,3,-6.13,0.1,25.5,0.8493,0.2206,25,0.25,5,37,24,194500.0,1
25335.0,3149.0,1914.0,1809.0,0.6643,0.7288,7,4.07,0.4,1.6,0.0533,0.0714,23,0.23,20,30,6,51200.0,1
39022.0,19099.0,2897.0,7567.0,0.2602,0.2424,2,4.82,0.16,5.2,0.1719,0.1939,25,0.25,8,43,6,195200.0,0
26168.0,8638.0,3310.0,5006.0,0.4585,0.3521,10,3.86,0.2,1.1,0.0383,0.1913,24,0.24,10,32,24,208400.0,1
15253.0,5774.0,662.0,4744.0,0.6189,0.267,7,-2.13,0.34,8.0,0.2673,0.3111,27,0.27,17,41,6,88700.0,1
27362.0,6462.0,5147.0,8579.0,0.364,0.2622,5,11.17,0.14,12.3,0.4091,0.3135,25,0.25,7,24,12,123200.0,1
11090.0,5933.0,844.0,1891.0,0.5702,0.2183,5,7.04,0.1,22.0,0.7342,0.1705,17,0.17,5,32,12,31300.0,1
23509.0,5333.0,2047.0,202.0,0.274,0.6775,6,2.38,0.28,7.3,0.2441,0.0086,30,0.3,14,24,18,94200.0,0
21592.0,7881.0,1504.0,6383.0,0.5112,0.2697,12,8.34,0.18,4.4,0.1459,0.2956,29,0.29,9,32,18,125100.0,1
19441.0,10635.0,593.0,4.0,0.463,0.4222,6,10.82,0.18,15.3,0.5084,0.0002,23,0.23,9,28,24,95200.0,0
20392.0,10124.0,3013.0,3413.0,0.2317,0.1884,3,7.81,0.18,30.0,1.0,0.1674,20,0.2,9,29,12,148200.0,0
8000.0,2731.0,1043.0,55.0,0.269,0.5213,5,5.31,0.24,9.5,0.3159,0.0069,17,0.17,12,22,6,18200.0,0
15847.0,8647.0,2657.0,1956.0,0.5309,0.1633,7,-0.48,0.34,30.0,1.0,0.1234,17,0.17,17,35,18,68800.0,0
23288.0,9679.0,861.0,5190.0,0.2711,0.3245,8,-0.31,0.26,16.5,0.5498,0.2229,25,0.25,13,42,12,96000.0,0
24244.0,4701.0,4555.0,3150.0,0.5521,0.4883,5,-6.51,0.24,30.0,1.0,0.1299,31,0.31,12,43,24,84300.0,0
11889.0,3359.0,1025.0,3857.0,0.8727,0.3068,8,4.21,0.26,19.0,0.6329,0.3244,25,0.25,13,22,12,61800.0,1
47072.0,11792.0,8719.0,10557.0,0.2029,0.34,1,2.7,0.32,10.3,0.3435,0.2243,36,0.36,16,47,12,220200.0,0
13099.0,3338.0,632.0,2964.0,0.2343,0.4707,7,-8.56,0.26,3.9,0.1297,0.2263,19,0.19,13,23,12,93500.0,0
14234.0,17426.0,6166.0,5164.0,0.3846,0.2703,6,-3.65,0.26,5.7,0.1913,0.1311,40,0.4,13,42,12,211300.0,1
28462.0,10329.0,3657.0,384.0,0.1098,0.4951,4,11.33,0.3,11.6,0.388,0.0135,23,0.23,15,25,6,166400.0,0
14947.0,1751.0,1359.0,3862.0,0.6636,0.5336,9,-5.66,0.26,1.0,0.0333,0.2584,33,0.33,13,51,18,79100.0,1
63907.0,31625.0,2777.0,16021.0,0.284,0.211,2,5.46,0.18,4.4,0.1469,0.2507,21,0.21,9,52,6,216200.0,0
10762.0,2514.0,1429.0,1997.0,0.3241,0.4481,2,-4.58,0.28,30.0,1.0,0.1855,23,0.23,14,22,12,60200.0,0
38234.0,20979.0,1319.0,5571.0,0.1995,0.2711,6,9.86,0.34,1.9,0.0648,0.1457,32,0.32,17,34,18,304800.0,0
40149.0,21254.0,4626.0,7564.0,0.2462,0.167,0,6.08,0.4,21.6,0.7192,0.1884,23,0.23,20,39,18,234000.0,0
14730.0,7707.0,1955.0,3850.0,0.2946,0.0827,5,5.56,0.28,17.7,0.5885,0.2614,30,0.3,14,26,12,88400.0,0
10463.0,23618.0,7849.0,12671.0,0.5076,0.131,1,-5.15,0.22,21.0,0.7012,0.2495,32,0.32,11,29,24,351200.0,1
18958.0,3778.0,3764.0,4367.0,0.3417,0.3719,4,5.0,0.3,1.0,0.0333,0.2303,23,0.23,15,44,18,39100.0,0
26192.0,8897.0,1944.0,8285.0,0.5027,0.2698,7,0.75,0.42,8.2,0.2734,0.3163,21,0.21,21,43,18,115600.0,1
25750.0,5174.0,2184.0,5497.0,0.499,0.5008,8,-4.69,0.08,12.2,0.4072,0.2135,30,0.3,4,46,6,158600.0,0
20321.0,4407.0,1788.0,103.0,0.4427,0.6901,7,1.21,0.24,16.1,0.5365,0.0051,32,0.32,12,33,12,58600.0,0
35828.0,13433.0,5531.0,7750.0,0.3064,0.2544,4,-1.21,0.34,7.2,0.2404,0.2163,25,0.25,17,38,12,277200.0,0
35458.0,4197.0,6681.0,7602.0,0.4257,0.4788,3,-1.86,0.32,13.9,0.464,0.2144,24,0.24,16,26,12,223900.0,0
8000.0,4290.0,1565.0,195.0,0.488,0.2437,12,4.15,0.38,30.0,1.0,0.0244,32,0.32,19,33,18,59200.0,1
48175.0,24733.0,9191.0,7212.0,0.3447,0.1461,1,-4.49,0.1,24.4,0.8139,0.1497,25,0.25,5,54,12,333900.0,0
8123.0,2204.0,1458.0,1851.0,0.2521,0.3213,10,10.28,0.3,30.0,1.0,0.2279,20,0.2,15,36,18,64500.0,0
40926.0,13585.0,8122.0,10091.0,0.2321,0.223,7,7.13,0.22,8.5,0.2827,0.2466,28,0.28,11,43,6,213600.0,0
43305.0,13414.0,4067.0,13536.0,0.1615,0.2838,5,1.64,0.2,12.0,0.4008,0.3126,25,0.25,10,42,12,305400.0,0
11446.0,5689.0,2189.0,3371.0,0.2736,0.0173,2,10.71,0.24,8.4,0.2786,0.2945,21,0.21,12,43,24,36100.0,1
17215.0,7056.0,2744.0,702.0,0.2999,0.39,7,-1.09,0.36,14.8,0.4934,0.0408,18,0.18,18,26,6,35700.0,0
11346.0,2554.0,665.0,2417.0,0.1686,0.5031,6,4.0,0.2,9.5,0.3163,0.2131,25,0.25,10,46,12,31900.0,0
19362.0,5829.0,730.0,4042.0,0.3714,0.4524,7,4.74,0.2,4.5,0.1492,0.2088,18,0.18,10,22,12,109800.0,1
18310.0,5365.0,1217.0,1947.0,0.2988,0.5342,10,-3.26,0.22,1.8,0.059,0.1063,23,0.23,11,28,6,140400.0,0
35165.0,18697.0,5710.0,2266.0,0.4715,0.2415,3,7.4,0.26,7.4,0.2455,0.0644,21,0.21,13,53,18,145100.0,0
48348.0,8649.0,6642.0,3376.0,0.2177,0.6139,5,-1.33,0.18,1.5,0.0495,0.0698,31,0.31,9,42,18,363700.0,0
50889.0,7140.0,3468.0,3162.0,0.0561,0.7294,0,6.37,0.28,30.0,1.0,0.0621,29,0.29,14,21,18,205300.0,0
15720.0,7802.0,2454.0,4436.0,0.3714,0.0654,7,3.47,0.22,5.4,0.1797,0.2822,32,0.32,11,27,12,73200.0,1
19428.0,9782.0,1050.0,1009.0,0.3222,0.3905,6,-0.9,0.22,2.3,0.078,0.0519,30,0.3,11,39,24,115600.0,0
8022.0,3949.0,1361.0,742.0,0.2379,0.2455,6,1.9,0.14,26.1,0.8703,0.0925,33,0.33,7,34,12,42300.0,0
13582.0,4481.0,2241.0,1035.0,0.3423,0.4288,6,5.22,0.22,3.5,0.1168,0.0762,17,0.17,11,32,12,32800.0,0
39297.0,15597.0,7676.0,9805.0,0.1812,0.1583,6,6.16,0.2,20.3,0.6763,0.2495,26,0.26,10,48,18,135500.0,0
58067.0,20527.0,3225.0,3219.0,0.3252,0.5355,3,-6.01,0.26,8.6,0.2875,0.0554,14,0.14,13,33,6,173500.0,0
10503.0,1378.0,1934.0,88.0,0.6015,0.6762,7,5.32,0.26,11.4,0.379,0.0084,30,0.3,13,22,24,36300.0,0
15437.0,5683.0,1358.0,2022.0,0.4826,0.4129,3,-1.48,0.32,10.3,0.3446,0.131,24,0.24,16,27,12,92000.0,0
21680.0,2301.0,2184.0,2315.0,0.1101,0.6864,3,-3.45,0.24,1.5,0.0487,0.1068,22,0.22,12,32,24,65900.0,0
26058.0,6417.0,2857.0,3627.0,0.4998,0.5049,9,2.54,0.16,7.0,0.2342,0.1392,17,0.17,8,25,12,86900.0,1
13551.0,7040.0,1851.0,3575.0,0.2798,0.0801,5,-1.97,0.16,3.4,0.1143,0.2638,26,0.26,8,29,24,39600.0,1
28408.0,6728.0,5656.0,123.0,0.1937,0.5597,1,2.6,0.28,5.3,0.176,0.0043,30,0.3,14,21,18,208300.0,0
16576.0,8668.0,2188.0,219.0,0.395,0.3319,8,-1.06,0.26,6.3,0.2099,0.0132,19,0.19,13,23,12,64300.0,0
21836.0,4642.0,4095.0,1954.0,0.284,0.5104,2,4.29,0.22,2.9,0.096,0.0895,16,0.16,11,36,6,115800.0,0
30570.0,7384.0,2242.0,9514.0,0.3433,0.3739,6,6.96,0.24,11.3,0.3778,0.3112,27,0.27,12,42,12,140200.0,0
22112.0,8464.0,2161.0,1308.0,0.4068,0.4603,6,8.52,0.14,4.2,0.1415,0.0592,27,0.27,7,32,12,133200.0,0
16952.0,7505.0,1963.0,5916.0,0.1709,0.0925,11,-0.94,0.3,8.6,0.2879,0.349,19,0.19,15,45,12,107600.0,1
20624.0,6716.0,1751.0,5816.0,0.3475,0.3075,6,1.08,0.3,19.1,0.6374,0.282,19,0.19,15,40,6,50400.0,0
20889.0,10381.0,4096.0,3335.0,0.3314,0.1473,7,-2.34,0.14,2.6,0.0869,0.1596,27,0.27,7,25,12,119900.0,0
17641.0,2084.0,2706.0,4618.0,0.3494,0.4668,8,-0.12,0.26,3.0,0.099,0.2618,19,0.19,13,45,12,102900.0,0
18859.0,9712.0,2101.0,3424.0,0.4641,0.192,11,-0.95,0.12,8.0,0.268,0.1816,29,0.29,6,50,12,91500.0,1
57480.0,10826.0,9066.0,11387.0,0.6611,0.4558,4,4.88,0.14,13.1,0.4371,0.1981,20,0.2,7,50,12,429800.0,1
30840.0,15355.0,3376.0,6269.0,0.55,0.1894,7,2.15,0.2,13.0,0.4319,0.2033,28,0.28,10,52,24,191200.0,1
18448.0,5173.0,607.0,4189.0,0.5067,0.4596,5,2.78,0.18,8.9,0.2977,0.2271,30,0.3,9,24,18,72100.0,1
33462.0,15886.0,4094.0,712.0,0.2231,0.3816,8,7.35,0.26,1.4,0.0478,0.0213,28,0.28,13,34,12,176000.0,1
18028.0,7252.0,2457.0,3890.0,0.2425,0.2457,7,7.3,0.22,20.7,0.691,0.2158,27,0.27,11,47,24,48100.0,1
44528.0,7978.0,8763.0,11174.0,0.3749,0.3731,2,0.28,0.34,23.7,0.7896,0.2509,21,0.21,17,44,18,101300.0,0
27496.0,14109.0,1016.0,2990.0,0.4431,0.3412,4,-10.0,0.24,14.6,0.4877,0.1088,26,0.26,12,51,24,84000.0,0
20653.0,4347.0,2418.0,7074.0,0.7763,0.33,5,7.73,0.3,6.2,0.2076,0.3425,21,0.21,15,30,24,71300.0,1
28814.0,6047.0,1345.0,1457.0,0.2543,0.6929,4,7.3,0.2,7.3,0.2435,0.0506,29,0.29,10,48,18,138200.0,0
8582.0,4003.0,475.0,2735.0,0.2324,0.1596,6,-0.64,0.16,1.0,0.0333,0.3187,30,0.3,8,26,12,48100.0,1
11203.0,1654.0,1499.0,2652.0,0.3631,0.4818,8,4.4,0.18,26.7,0.8911,0.2368,25,0.25,9,31,18,54300.0,0
10761.0,2151.0,746.0,2502.0,0.3539,0.4982,4,11.27,0.32,21.7,0.7249,0.2325,27,0.27,16,36,12,42700.0,0
23999.0,7839.0,3776.0,7358.0,0.4946,0.2094,6,11.44,0.16,19.9,0.662,0.3066,27,0.27,8,35,12,115900.0,1
62287.0,29506.0,7313.0,18132.0,0.2136,0.1178,4,-2.67,0.24,8.2,0.2723,0.2911,18,0.18,12,31,6,215600.0,0
80000.0,13309.0,5368.0,9672.0,0.1632,0.6456,0,1.15,0.12,6.3,0.2111,0.1209,17,0.17,6,24,6,212400.0,0
32300.0,11190.0,3680.0,7974.0,0.27,0.2927,8,-5.72,0.2,9.0,0.3008,0.2469,22,0.22,10,54,12,227100.0,0
29748.0,12496.0,897.0,527.0,0.2973,0.5321,10,0.62,0.3,1.0,0.0333,0.0177,20,0.2,15,43,12,130500.0,0
8000.0,3898.0,1413.0,1299.0,0.2193,0.1737,1,-0.14,0.32,4.5,0.1507,0.1624,24,0.24,16,30,18,40100.0,0
15905.0,8287.0,511.0,5220.0,0.3173,0.1186,9,-9.83,0.24,2.1,0.0712,0.3282,28,0.28,12,40,6,75300.0,0
13730.0,6221.0,428.0,1317.0,0.3658,0.4198,5,8.23,0.44,16.6,0.5523,0.0959,27,0.27,22,26,12,87800.0,0
15176.0,5976.0,2033.0,265.0,0.592,0.4548,12,10.12,0.26,2.1,0.0711,0.0175,21,0.21,13,35,6,80600.0,1
19913.0,5877.0,3893.0,4063.0,0.2959,0.3053,5,9.21,0.18,30.0,1.0,0.204,24,0.24,9,43,6,136900.0,0
16593.0,2496.0,2912.0,2062.0,0.3832,0.5498,3,7.82,0.42,13.3,0.4421,0.1243,28,0.28,21,31,6,114900.0,0
